sample_id,text,model,true_specialist,predicted_specialist,specialist_confidence,true_severity,predicted_severity,severity_confidence,language,token_length
2732::v1::aec28867,"Mera bahut dard hoo rehaa hain, Mujhe PREOPERATIVE DIAGNOSES: ,1.",mbert,NEURO,GI,0.1106865331530571,S4,S3,0.33338454365730286,Hinglish,10
2732::v2::4be87f3d,"Mujhe tabiyat ki shikayat hain, Mujhe PREOPERATIVE DIAGNOSES: ,1.",mbert,NEURO,GI,0.11838045716285706,S4,S3,0.3235069513320923,Hinglish,9
2732::v3::42f9149e,"Yeh dard bohot jiyada hai kal subaha se, Mujhe PREOPERATIVE DIAGNOSES: ,1.",mbert,NEURO,GI,0.11697159707546234,S4,S3,0.3111007511615753,Hinglish,12
2734::v0::399ce661,"PREOPERATIVE DIAGNOSES:  ,1.  Cervical spondylosis C5-C6 greater than C6-C7 (721.0).,2.  Neck pain, progressive (723.1) with right greater than left radiculopathy (723.4).,POSTOPERATIVE DIAGNOSES:  ,1.  Cervical spondylosis C5-C6 greater than C6-C7 (721.0).,2.  Neck pain, progressive (723.1) with right greater than left radiculopathy (723.4), surgical findings confirmed.,PROCEDURES:  ,1.  Anterior cervical discectomy at C5-C6 and C6-C7 for neural decompression (63075, 63076).,2.  Anterior interbody fusion at C5-C6 and C6-C7 (22554, 22585) utilizing Bengal cages x2 (22851).,3.  Anterior instrumentation by Uniplate construction C5, C6, and C7 (22845); with intraoperative x-ray x2.,ANESTHESIA:  ,General.,OPERATIONS: , The patient was brought to the operating room and placed in the supine position where general anesthesia was administered.  Then the anterior aspect of the neck was prepped and draped in the routine sterile fashion.  A linear skin incision was made in the skin fold line from just to the right of the midline to the leading edge of the right sternocleidomastoid muscle and taken sharply to platysma, which was dissected in a subplatysmal manner and then with only blunt dissection, the prevertebral space was encountered and localizing intraoperative x-ray was obtained once cauterized the longus colli muscle bilaterally allowed for the placement along its mesial portion of self-retaining retractors for exposure of tissues.  Prominent anterior osteophytes once identified and compared to preoperative studies were removed at C5-C6 and then at C6-C7 with rongeur, allowing for an annulotomy with an #11 blade through collapsed disc space at C5-6, and even more collapsed at C6-C7.  Gross instability appeared and though minimally at both interspaces and residual disc were removed then with the straight disc forceps providing a discectomy at both levels, sending to Pathology in a routine fashion as disc specimen.  This was sent separately and allowed for residual disc removal of power drill where drilling extended in normal cortical and cancellous elements of the C5 and C6 interspaces and at C6-C7 removing large osteophytes and process, residual osteophytes from which were removed finally with 1 and 2 mm micro Kerrison rongeurs allowing for excision of other hypertrophied ligament posteriorly as well.  This allowed for the bulging into the interspace of the dura, sign of decompressed status, and this was done widely bilaterally to decompress the nerve roots themselves and this was assured by inspection with a double ball dissector as needed.  At no time during the case was there evidence of CSF leakage and hemostasis was well achieved with pledgets of Gelfoam and subsequently removed with copious amounts of antibiotic irrigation as well as Surgifoam.  Once hemostasis well achieved, Bengal cage was filled with the patient's own bone elements of appropriate size, and this was countersunk into position and quite tightly applied it at first C5-C6, then secondly at C6-C7.  These were checked and found to be well applied and further stability was then added by placement nonetheless of a Uniplate of appropriate size.  The appropriate size screws and post-placement x-ray showed well-aligned elements and removal of osteophytes, etc.  The wound was again irrigated with antibiotic solution, inspected, and finally closed in a multiple layered closure by approximation of platysma with interrupted #3-0 Vicryl and the skin with subcuticular stitch of #4-0 Vicryl incorporating a Penrose drain from vertebral space externally through the skin wound and safety pin, and later incorporated itself into sterile bandage.,Once the bandage was placed, the patient was taken, extubated from the operating room to the Recovery area, having in stable, but guarded condition.  At the conclusion of the case, all instrument, needle, and sponge counts were accurate and correct.  There were no intraoperative complications of any type.",mbert,NEURO,GI,0.12468831986188889,S4,S3,0.29994335770606995,Hinglish,589
2734::v1::1c78902e,"Mera bhut darad hoo rha he, Mujhe PREOPERATIVE DIAGNOSES: ,1.",mbert,NEURO,GI,0.10313756763935089,S4,S3,0.3181231617927551,Hinglish,10
2734::v2::d1810c60,"Mujhe tabiyyat ki shikayat hai, Mujhe PREOPERATIVE DIAGNOSES: ,1.",mbert,NEURO,GI,0.11996517330408096,S4,S3,0.3120429813861847,Hinglish,9
2734::v3::dad5ac70,"Ye dard bohot jyada hai kaal subaha se, Mujhe PREOPERATIVE DIAGNOSES: ,1.",mbert,NEURO,GI,0.11046373099088669,S4,S3,0.3031574487686157,Hinglish,12
2772::v0::0b5420bb,"PROCEDURE:, Sleep study.,CLINICAL INFORMATION:, This patient is a 56-year-old gentleman who had symptoms of obstructive sleep apnea with snoring, hypertension. The test was done 01/24/06. The patient weighed 191 pounds, five feet, seven inches tall.,SLEEP QUESTIONNAIRE:, According to the patient's own estimate, the patient took about 15 minutes to fall asleep, slept for six and a half hours, did have some dreams. Did not wake up and the sleep was less refreshing. He was sleepy in the morning.,STUDY PROTOCOL:, An all night polysomnogram was recorded with a Compumedics E Series digital polysomnograph. After the scalp was prepared, Ag/AgCl electrodes were applied to the scalp according to the International 10-20 System. EEG was monitored from C4-A1, C3-A2, O2-A1 and O2-A1. EOG and EMG were continuously monitored by electrodes placed at the outer canthi and chin respectively. Nasal and oral airflow were monitored using a triple port Thermistor. Respiratory effort was measured by piezoelectric technology employing an abdominal and thoracic belt. Blood oxygen saturation was continuously monitored by pulse oximetry. Heart rate and rhythm were monitored by surface electrocardiography. Anterior tibialis EMG was studied by using surface mounted electrodes placed 5 cm apart on both legs. Body position and snoring level were also monitored.,TECHNICAL QUALITY OF STUDY:, Good.,ELECTROPHYSIOLOGIC MEASUREMENTS:, Total recording time 406 minutes, total sleep time 365 minutes, sleep latency 25.5 minutes, REM latency 49 minutes, _____ 90%, sleep latency measured 86%. _____ period was obtained. The patient spent 10% of the time awake in bed.,Stage I: 3.8,Stage II: 50.5,Stage III: 14%,Stage REM: 21.7%,The patient had relatively good sleep architecture, except for excessive waking.,RESPIRATORY MEASUREMENTS:, Total apnea/hypopnea 75, age index 12.3 per hour. REM age index 15 per hour. Total arousal 101, arousal index 15.6 per hour. Oxygen desaturation was down to 88%. Longest event 35 second hypopnea with an FiO2 of 94%. Total limb movements 92, PRM index 15.1 per hour. PRM arousal index 8.9 per hour.,ELECTROCARDIOGRAPHIC OBSERVATIONS:, Heart rate while asleep 60 to 64 per minute, while awake 70 to 78 per minute.,CONCLUSIONS:, Obstructive sleep apnea syndrome with moderately loud snoring and significant apnea/hypopnea index.,RECOMMENDATIONS:,AXIS B: Overnight polysomnography.,AXIS C: Hypertension.,The patient should return for nasal CPAP titration. Sleep apnea if not treated, may lead to chronic hypertension, which may have cardiovascular consequences. Excessive daytime sleepiness, dysfunction and memory loss may also occur.",mbert,NEURO,GI,0.11113353073596954,S4,S3,0.3130964934825897,Hinglish,383
2772::v1::febeab70,"Mera bahot darad hoo raha hain, Mujhe PROCEDURE:, Sleep study.",mbert,NEURO,ENT_OPHTHALMO,0.10742082446813583,S4,S3,0.3191123604774475,Hinglish,10
2772::v2::ad8fbf94,"Mujhe tabiyat ki shikayat hain, Mujhe PROCEDURE:, Sleep study.",mbert,NEURO,ENT_OPHTHALMO,0.10629335045814514,S4,S3,0.3136145770549774,Hinglish,9
2772::v3::1f914731,"Yeh darad bohot jiyada hain kal subaha se, Mujhe PROCEDURE:, Sleep study.",mbert,NEURO,ENT_OPHTHALMO,0.10091346502304077,S4,S3,0.3274765610694885,Hinglish,12
2775::v0::ed97e4da,"City, State,Dear Dr. Y:,I had the pleasure of seeing ABC today back in Neurology Clinic where he has been followed previously by Dr. Z.  His last visit was in June 2006, and he carries a diagnosis of benign rolandic epilepsy.  To review, his birth was unremarkable.  He is a second child born to a G3, P1 to 2 female.  He has had normal development, and is a bright child in 7th grade.  He began having seizures, however, at 9 years of age.  It is manifested typically as generalized tonic-clonic seizures upon awakening or falling into sleep.  He also had smaller spells with more focal convulsion and facial twitching.  His EEGs have shown a pattern consistent with benign rolandic epilepsy (central temporal sharp waves both of the right and left hemisphere).  Most recent EEG in May 2006 shows the same abnormalities.,ABC initially was placed on Tegretol, but developed symptoms of toxicity (hallucinations) on this medication, he was switched to Trileptal.  He has done very well taking 300 mg twice a day without any further seizures.  His last event was the day of his last EEG when he was sleep deprived and was off medication.  That was a convulsion lasting 5 minutes.  He has done well otherwise.  Parents deny that he has any problems with concentration.  He has not had any behavior issues.  He is an active child and participates in sports and some motocross activities.  He has one older sibling and he lives with his parents.  Father manages Turkey farm with foster farms.  Mother is an 8th grade teacher.,Family history is positive for a 3rd cousin, who has seizures, but the specific seizure type is not known.  There is no other relevant family history.,Review of systems is positive for right heel swelling and tenderness to palpation.  This is perhaps due to sports injury.  He has not sprained his ankle and does not have any specific acute injury around the time that this was noted.  He does also have some discomfort in the knees and ankles in the general sense with activities.  He has no rashes or any numbness, weakness or loss of skills.  He has no respiratory or cardiovascular complaints.  He has no nausea, vomiting, diarrhea or abdominal complaints.,Past medical history is otherwise unremarkable.,Other workup includes CT scan and MRI scan of the brain, which are both normal.,PHYSICAL EXAMINATION:,GENERAL:  The patient is a well-nourished, well-hydrated male in no acute distress.  VITAL SIGNS:  His weight today is 80.6 pounds.  Height is 58-1/4 inches.  Blood pressure 113/66.  Head circumference 36.3 cm.  HEENT:  Atraumatic, normocephalic.  Oropharynx shows no lesions.  NECK:  Supple without adenopathy.  CHEST:  Clear auscultation.,CARDIOVASCULAR:  Regular rate and rhythm.  No murmurs.  ABDOMEN:  Benign without organomegaly.  EXTREMITIES:  No clubbing, cyanosis or edema.  NEUROLOGIC:  The patient is alert and oriented.  His cognitive skills appear normal for his age.  His speech is fluent and goal-directed.  He follows instructions well.  His cranial nerves reveal his pupils equal, round, and reactive to light.  Extraocular movements are intact.  Visual fields are full.  Disks are sharp bilaterally.  Face moves symmetrically with normal sensation.  Palate elevates midline.  Tongue protrudes midline.  Hearing is intact bilaterally.  Motor exam reveals normal strength and tone.  Sensation intact to light touch and vibration.  His gait is nonataxic with normal heel-toe and tandem.  Finger-to-nose, finger-nose-finger, rapid altering movements are normal.  Deep tendon reflexes are 2+ and symmetric.,IMPRESSION:  ,This is an 11-year-old male with benign rolandic epilepsy, who is followed over the past 2 years in our clinic.  Most recent electroencephalogram still shows abnormalities, but it has not been done since May 2006.  The plan at this time is to repeat his electroencephalogram, follow his electroencephalogram annually until it reveres to normal.  At that time, he will be tapered off of medication.  I anticipate at some point in the near future, within about a year or so, he will actually be taken off medication.  For now, I will continue on Trileptal 300 mg twice a day, which is a low starting dose for him.  There is no indication that his dose needs to be increased.  Family understands the plan.  We will try to obtain an electroencephalogram in the near future in Modesto and followup is scheduled for 6 months.  Parents will contact us after the electroencephalogram is done so they can get the results.,Thank you very much for allowing me to access ABC for further management.",mbert,NEURO,GI,0.11818313598632812,S5,S3,0.28872406482696533,Hinglish,718
2775::v1::e7819a4a,"Meraa bahut darad ho raha hy, Mujhe City, State,Dear Dr. Main 11 saal ka hun.",mbert,NEURO,ENT_OPHTHALMO,0.11257314682006836,S4,S3,0.30733001232147217,Hinglish,15
2775::v2::6dec7015,"Mujhe tabiyat ki shikayat hai, Mujhe City, State,Dear Dr. Main 11 saal ka hun.",mbert,NEURO,GI,0.11156249791383743,S4,S3,0.30674585700035095,Hinglish,14
2775::v3::67be677c,"Yeh dard bhut ziyada hai kaal subah se, Mujhe City, State,Dear Dr. Main 11 saal ka hun.",mbert,NEURO,GI,0.11526628583669662,S4,S3,0.29767146706581116,Hinglish,17
2787::v0::231af2a8,"PREOPERATIVE DIAGNOSIS:,  Squamous cell carcinoma of right temporal bone/middle ear space.,POSTOPERATIVE DIAGNOSIS: , Squamous cell carcinoma of right temporal bone/middle ear space.,PROCEDURE: , Right temporal bone resection; rectus abdominis myocutaneous free flap for reconstruction of skull base defect; right selective neck dissection zones 2 and 3.,ANESTHESIA: , General endotracheal.,DESCRIPTION OF PROCEDURE:  ,The patient was brought into the operating room, placed on the table in supine position.  General endotracheal anesthesia was obtained in the usual fashion.  The Neurosurgery team placed the patient in pins and after they positioned the patient the right lateral scalp was prepped with Betadine after shave as well as the abdomen.  The neck was prepped as well.  After this was performed, I made a wide ellipse of the conchal bowl with the Bovie and cutting current down through the cartilage of the conchal bowl.  A wide postauricular incision well beyond the mastoid tip extending into the right neck was then incised with the Bovie with the cutting current and a postauricular skin flap developed leaving the excise conchal bowl in place as the auricle was reflected over anterior to the condyle.  After this was performed, I used the Bovie to incise the soft tissue around the temporal bone away from the tumor on to the mandible.  The condyle was skeletonized so that it could be easily seen.  The anterior border of the sternocleidomastoid was dissected out and the spinal accessory nerve was identified and spared.  The neck contents to the hyoid were dissected out.  The hypoglossal nerve, vagus nerve, and spinal accessory nerve were dissected towards the jugular foramen.  The neck contents were removed as a separate specimen.  The external carotid artery was identified and tied off as it entered the parotid and tied with a Hemoclip distally for the future anastomosis.  A large posterior facial vein was identified and likewise clipped for later use.  I then used the cutting and diamond burs to incise the skull above the external auditory canal so as to expose the dura underneath this and extended it posteriorly to the sigmoid sinus, dissecting or exposing the dura to the level of the jugular bulb.  It became evident there was two tumor extending down the eustachian tube medial to the condyle and therefore I did use the router, I mean the side cutting bur to resect the condyle and the glenoid fossa to expose the medial extent of the eustachian tube.  The internal carotid artery was dissected out of the parapharyngeal space into the carotid canal and I drilled carotid canal up until it made.  I dissected the vertical segment of the carotid out as it entered the temporal bone until it made us turn to the horizontal portion.  Once this was dissected out, Dr. X entered the procedure for completion of the resection with the craniotomy.  For details, please see his operative note.,After Dr. X had completed the resection, I then harvested the rectus free flap.  A skin paddle was drawn out next to the umbilicus about 4 x 4 cm.  The skin paddle was incised with the Bovie and down to the anterior rectus sheath.  Sagittal incisions were made up superiorly and inferiorly to the skin paddle and the anterior rectus sheath dissected out above and below the skin paddle.  The sheath was incised to the midline and a small ellipse was made around the fascia to provide blood supply to the overlying skin.  The skin paddle was then sutured to the fascia and muscle with interrupted 3-0 Vicryl.  The anterior rectus sheath was then reflected off the rectus muscle, which was then divided superiorly with the Bovie and reflected out of the rectus sheath to an inferior direction.  The vascular pedicle could be seen entering the muscle in usual fashion.  The muscle was divided inferior to the pedicle and then the pedicle was dissected to the groin to the external iliac artery and vein where it was ligated with two large Hemoclips on each vessel.  The wound was then packed with saline impregnated sponges.  The rectus muscle with attached skin paddle was then transferred into the neck.  The inferior epigastric artery was sutured to the end of the external carotid with interrupted 9-0 Ethilon with standard microvascular technique.  Ischemia time was less than 10 minutes.  Likewise, the inferior epigastric vein was sutured to the end of the posterior facial vein with interrupted 9-0 Ethilon as well.  There was excellent blood flow through the flap and there were no or any issues with the vascular pedicle throughout the remainder of the case.  The wound was irrigated with copious amounts of saline.  The eustachian tube was obstructed with bone wax.  The muscle was then laid into position with the skin paddle underneath the conchal bowl.  I removed most the skin of the conchal bowl de-epithelializing and leaving the fat in place.  The wound was closed in layers overlying the muscle, which was secured superiorly to the muscle overlying the temporal skull.  The subcutaneous tissues were closed with interrupted 3-0 Vicryl.  The skin was closed with skin staples.  There was small incision made in the postauricular skin where the muscle could be seen and the skin edges were sewn directly to the muscle as to the rectus muscle itself.  The skin paddle was closed with interrupted 4-0 Prolene to the edges of the conchal bowl.,The abdomen was irrigated with copious amounts of saline and the rectus sheath was closed with #1 Prolene with the more running suture, taking care to avoid injury to the posterior rectus sheath by the use of ribbon retractors.  The subcutaneous tissues were closed with interrupted 2-0 Vicryl and skin was closed with skin staples.  The patient was then turned over to the Neurosurgery team for awakening after the patient was appropriately awakened.  The patient was then transferred to the PACU in stable condition with spontaneous respirations, having tolerated the procedure well.",mbert,NEURO,GI,0.11984182894229889,S4,S3,0.3399234116077423,Hinglish,974
2787::v1::2c5eed67,"Mera bahot darad ho raha hai, Mujhe PREOPERATIVE DIAGNOSIS:, Squamous cell carcinoma of right temporal bone/middle ear space.",mbert,NEURO,GI,0.0995124876499176,S4,S3,0.33465471863746643,Hinglish,18
2787::v2::92292c00,"Mujhe tabiyat ki shikayat hy, Mujhe PREOPERATIVE DIAGNOSIS:, Squamous cell carcinoma of right temporal bone/middle ear space.",mbert,NEURO,GI,0.10196679085493088,S4,S3,0.32735759019851685,Hinglish,17
2787::v3::2b4bfeed,"Ye dard bhut jyada hy kal subah se, Mujhe PREOPERATIVE DIAGNOSIS:, Squamous cell carcinoma of right temporal bone/middle ear space.",mbert,NEURO,GI,0.11089736968278885,S4,S3,0.3366398513317108,Hinglish,20
2789::v0::a82925b1,"REASON FOR REFERRAL:,  The patient is a 76-year-old Caucasian gentleman who works full-time as a tax attorney.  He was referred for a neuropsychological evaluation by Dr. X after a recent hospitalization for possible transient ischemic aphasia.  Two years ago, a similar prolonged confusional spell was reported as well.  A comprehensive evaluation was requested to assess current cognitive functioning and assist with diagnostic decisions and treatment planning.,RELEVANT BACKGROUND INFORMATION: , Historical information was obtained from a review of available medical records and clinical interview with the patient.  A summary of pertinent information is presented below.  Please refer to the patient's medical chart for a more complete history.,HISTORY OF PRESENTING PROBLEM: , The patient was brought to the Hospital Emergency Department on 09/30/09 after experiencing an episode of confusion for which he has no recall the previous day.  He has no recollection of the event.  The following information is obtained from his medical record.  On 09/29/09, he reportedly went to a five-hour meeting and stated several times ""I do not feel well"" and looked ""glazed.""  He does not remember anything from midmorning until the middle of the night and when his wife came home, she found him in bed at 6 p.m., which is reportedly unusual.  She thought he was warm and had chills.  He later returned to his baseline.  He was seen by Dr. X in the hospital on 09/30/09 and reported to him at that time that he felt that he had returned entirely to baseline.  His neurological exam at that time was unremarkable aside from missing one of three items on recall for the Mini-Mental Status Examination.  Due to mild memory complaints from himself and his wife, he was referred for more extensive neuropsychological testing.  Note that reportedly when his wife found him in bed, he was shaking and feeling nauseated, somewhat clammy and kept saying that he could not remember anything and he was repeating himself, asking the same questions in an agitated way, so she brought him to the emergency room.  The patient had an episode two years ago of transient loss of memory during which he was staring blankly while sitting at his desk at work and the episode lasted approximately two hours.  He was hospitalized at Hospital at that time as well and evaluation included negative EEG, MRI showing mild atrophy, and a neurological consultation, which did not result in a specific diagnosis, but during this episode he was also reportedly nauseous.  He was also reportedly amnestic for this episode.,In 2004, he had a sense of a funny feeling in his neck and electrodes in his head and had an MRI at that time which showed some small vessel changes.,During this interview, the patient reported that other than a coworker noticing a few careless errors in his completion of some documents and his wife reporting some mild memory changes that he had not noticed any significant decline.  He thought that his memory abilities were similar to those of his peers of his same age.  When I asked about this episode, he said he had no recall of it at all and that he ""felt fine the whole time.""  He appeared to be somewhat questioning of the validity of reports that he was amnestic and confused at that time.  So, The patient reported some age related ""memory lapses"" such as going into a room and forgetting why, sometimes putting something down and forgetting where he had put it.  However, he reported that these were entirely within normal expectations and he denied any type of impairment in his ability to continue to work full-time as a tax attorney other than his wife and one coworker, he had not received any feedback from his children or friends of any problems.  He denied any missed appointments, any difficulty scheduling and maintaining appointments.  He does not have to recheck information for errors.  He is able to complete tasks in the same amount of time as he always has.  He reported that he has not made additional errors in tasks that he completed.  He said he does write everything down, but has always done things that way.  He reported that he works in a position that requires a high level of attentiveness and knowledge and that will become obvious very quickly if he was having difficulties or making mistakes.  He did report some age related changes in attention as well, although very mild and he thought these were normal and not more than he would expect for his age.  He remains completely independent in his ADLs.  He denied any difficulty with driving or maintaining any activities that he had always participated in.  He is also able to handle their finances.  He did report significant stress recently particularly in relation to his work environment.,PAST MEDICAL HISTORY:,  Includes coronary artery disease, status post CABG in 1991, radical prostate cancer, status post radical prostatectomy, nephrectomy for the same cancer, hypertension, lumbar surgery done twice previously, lumbar stenosis many years ago in the 1960s and 1970s, now followed by Dr. Y with another lumbar surgery scheduled to be done shortly after this evaluation, and hyperlipidemia.  Note that due to back pain, he had been taking Percocet daily prior to his hospitalization.,CURRENT MEDICATIONS: , Celebrex 200 mg, levothyroxine 0.025 mg, Vytorin 10/40 mg, lisinopril 10 mg, Coreg 10 mg, glucosamine with chondroitin, prostate 2.2, aspirin 81 mg, and laxative stimulant or stool softener.  Note that medical records say that he was supposed to be taking Lipitor 40 mg, but it is not clear if he was doing so and also there was no specific reason found for why he was taking the levothyroxine.,OTHER MEDICAL HISTORY: , Surgical history is significant for hernia repair in 2007 as well.  The patient reported drinking an occasional glass of wine approximately two days of the week.  He quit smoking cigarettes 25 to 30 years ago and he was diagnosed with cancer.  He denied any illicit drug use.  Please add that his prostatectomy was done in 1993 and nephrectomy in 1983 for carcinoma.  He also had right carpal tunnel surgery in 2005 and has cholelithiasis.  Upon discharge from the hospital, the patient's sleep deprived EEG was recommended.,MRI completed on 09/30/09 showed ""mild cerebral and cerebellar atrophy with no significant interval change from a prior study dated June 15, 2007.  No evidence of acute intracranial processes identified.  CT scan was also unremarkable showing only mild cerebral and cerebellar atrophy.  EEG was negative.  Deferential diagnosis was transient global amnesia versus possible seizure disorder.  Note that he also reportedly has some hearing changes, but has not followed up with an evaluation for hearing aid.,FAMILY MEDICAL HISTORY:, Reportedly significant for TIAs in his mother, although the patient did not report this during our evaluation and so that she had no memory problems or dementia when she passed away of old age at the age of 85.  In addition, his father had a history of heart disease and passed away at the age of 75.  He has one sister with diabetes and thought his mom might have had diabetes as well.,SOCIAL HISTORY:,  The patient obtained a law degree from the University of Baltimore.  He did not complete his undergraduate degree from the University of Maryland because he was able to transfer his credits in order to attend law school at that time.  He reported that he did not obtain very good grades until he reached law school, at which point he graduated in the top 10 of his class and had no problem passing the Bar.  He thought that effort and motivation were important to his success in his school and he had not felt very motivated previously.  He reported that he repeated math classes ""every year of school"" and attended summer school every year due to that.  He has worked as a tax attorney for the past 48 years and reported having a thriving practice with clients all across the country.  He served also in the U.S.  Coast Guard between 1951 and 1953.  He has been married for the past 36 years to his wife, Linda, who is a homemaker.  They have four children and he reported having good relationship with them.  He described being very active.  He goes for dancing four to five times a week, swims daily, plays golf regularly and spends significant amounts of time socializing with friends.,PSYCHIATRIC HISTORY: , The patient denied any history of psychological or psychiatric treatment.  He reported that some stressors occasionally contribute to mildly low mood at this time, but that these are transient.,TASKS ADMINISTERED:,Clinical Interview,Adult History Questionnaire,Wechsler Test of Adult Reading (WTAR),Mini Mental Status Exam (MMSE),Cognistat Neurobehavioral Cognitive Status Examination,Repeatable Battery for the Assessment of Neuropsychological Status (RBANS; Form XX),Mattis Dementia Rating Scale, 2nd Edition (DRS-2),Neuropsychological Assessment Battery (NAB),Wechsler Adult Intelligence Scale, Third Edition (WAIS-III),Wechsler Adult Intelligence Scale, Fourth Edition (WAIS-IV),Wechsler Abbreviated Scale of Intelligence (WASI),Test of Variables of Attention (TOVA),Auditory Consonant Trigrams (ACT),Paced Auditory Serial Addition Test (PASAT),Ruff 2 & 7 Selective Attention Test,Symbol Digit Modalities Test (SDMT),Multilingual Aphasia Examination, Second Edition (MAE-II), Token Test, Sentence Repetition, Visual Naming, Controlled Oral Word Association, Spelling Test, Aural Comprehension, Reading Comprehension,Boston Naming Test, Second Edition (BNT-2),Animal Naming Test",mbert,NEURO,GI,0.11212706565856934,S4,S3,0.2758945822715759,Hinglish,1521
2789::v1::d1ead07a,"Mera bhut dardh ho rha hai, Mujhe REASON FOR REFERRAL:, The patient is a 76-year-old Caucasian gentleman who works full-time as a tax attorney.",mbert,NEURO,GI,0.11485537886619568,S4,S3,0.3055610954761505,Hinglish,24
2789::v2::136d3a29,"Mujhe tabiyat ki shikayat hai, Mujhe REASON FOR REFERRAL:, The patient is a 76-year-old Caucasian gentleman who works full-time as a tax attorney.",mbert,NEURO,GI,0.11911681294441223,S4,S3,0.304449200630188,Hinglish,23
2789::v3::7f96c928,"Ye dard bhut zyada he kal subah se, Mujhe REASON FOR REFERRAL:, The patient is a 76-year-old Caucasian gentleman who works full-time as a tax attorney.",mbert,NEURO,GI,0.12151289731264114,S4,S3,0.2781740128993988,Hinglish,26
2805::v0::1b53e79d,"DIAGNOSES:,1.  Juvenile myoclonic epilepsy.,2.  Recent generalized tonic-clonic seizure.,MEDICATIONS:,1.  Lamictal 250 mg b.i.d.,2.  Depo-Provera.,INTERIM HISTORY: , The patient returns for followup.  Since last consultation she has tolerated Lamictal well, but she has had a recurrence of her myoclonic jerking.  She has not had a generalized seizure.  She is very concerned that this will occur.  Most of the myoclonus is in the mornings.  Recent EEG did show polyspike and slow wave complexes bilaterally, more prominent on the left.  She states that she has been very compliant with the medications and is getting a good amount of sleep.  She continues to drive.,Social history and review of systems are discussed above and documented on the chart.,PHYSICAL EXAMINATION: , Vital signs are normal.  Pupils are equal and reactive to light.  Extraocular movements are intact.  There is no nystagmus.  Visual fields are full.  Demeanor is normal.  Facial sensation and symmetry is normal.  No myoclonic jerks noted during this examination.  No myoclonic jerks provoked by tapping on her upper extremity muscles.  Negative orbit.  Deep tendon reflexes are 2 and symmetric.  Gait is normal.  Tandem gait is normal.  Romberg negative.,IMPRESSION AND PLAN:,  Recurrence of early morning myoclonus despite high levels of Lamictal.  She is tolerating the medication well and has not had a generalized tonic-clonic seizure.  She is concerned that this is a precursor for another generalized seizure.  She states that she is compliant with her medications and has had a normal sleep-wake cycle.,Looking back through her notes, she initially responded very well to Keppra, but did have a breakthrough seizure on Keppra.  This was thought secondary to severe insomnia when her baby was very young.  Because she tolerated the medication well and it was at least partially affective, I have recommended adding Keppra 500 mg b.i.d.  Side effect profile of this medication was discussed with the patient.,I will see in followup in three months.",mbert,NEURO,GI,0.12482680380344391,S4,S3,0.2932153642177582,Hinglish,307
2805::v1::99c5fa88,"Mera bahut dard hoo raha hai, Mujhe DIAGNOSES:,1.",mbert,NEURO,GI,0.12217684090137482,S4,S3,0.3139103055000305,Hinglish,8
2805::v2::e6a4ebca,"Mujhe tabiyat ki shikayat he, Mujhe DIAGNOSES:,1.",mbert,NEURO,GI,0.1172371655702591,S4,S3,0.31655746698379517,Hinglish,7
2805::v3::59ebdeb4,"Yeh dard bohot zyada hai kal subha se, Mujhe DIAGNOSES:,1.",mbert,NEURO,GI,0.1182267814874649,S4,S3,0.2929762303829193,Hinglish,10
